policy_id,policy_title,hh_standard,section_id,section_title,supporting_content,match_type,confidence,notes
CL-SD-001,Skilled Nursing Assessment & Services,HH5-3A,10-visit-documentation,Visit Documentation,"| Step | Responsible Party | Action | Timeframe | | :---- | :---- | :---- | :---- | | 6.3.1 | Assigned RN / LVN | Document the visit note in the EHR within 24 hours of the visit per CL-CD-004. The visit note shall include, at minimum: (a) date and time of the visit; (b) the clinical purpose of the visit; (c) subjective data — patient and caregiver reports; (d) objective data — all assessment findi",CORRIDOR_CONTEXT,HIGH,Corridor context token overlap (2 token hits). Survey-note to section-title overlap (2).
CL-SD-001,Skilled Nursing Assessment & Services,HH5-8B,10-visit-documentation,Visit Documentation,"| Step | Responsible Party | Action | Timeframe | | :---- | :---- | :---- | :---- | | 6.3.1 | Assigned RN / LVN | Document the visit note in the EHR within 24 hours of the visit per CL-CD-004. The visit note shall include, at minimum: (a) date and time of the visit; (b) the clinical purpose of the visit; (c) subjective data — patient and caregiver reports; (d) objective data — all assessment findi",CORRIDOR_CONTEXT,HIGH,Corridor context token overlap (2 token hits). Survey-note to section-title overlap (2).
CL-SD-002,Physical Therapy Services,HH5-2A.01,5-policy-statement,4. Policy Statement,"4.1 Physical therapy services shall be provided only by physical therapists licensed by the Physical Therapy Board of California, or by physical therapist assistants working under the supervision of a licensed physical therapist in accordance with California Business and Professions Code § 2630 et seq. and 16 CCR § 1398 et seq. 4.2 All PT services shall be authorized by a physician order and refle",ACHC_CONTEXT,HIGH,Survey notes reference section 4.
CL-SD-002,Physical Therapy Services,HH5-2C.01,5-policy-statement,4. Policy Statement,"4.1 Physical therapy services shall be provided only by physical therapists licensed by the Physical Therapy Board of California, or by physical therapist assistants working under the supervision of a licensed physical therapist in accordance with California Business and Professions Code § 2630 et seq. and 16 CCR § 1398 et seq. 4.2 All PT services shall be authorized by a physician order and refle",ACHC_CONTEXT,HIGH,Survey notes reference section 4.
CL-SD-003,Occupational Therapy Services,HH5-2A.01,5-policy-statement,4. Policy Statement,"4.1 OT services shall be provided only by occupational therapists licensed by the California Board of Occupational Therapy (CBOT), or by certified occupational therapy assistants (COTAs) working under OT supervision in accordance with California BPC § 2570 et seq. 4.2 All OT services shall be authorized by a physician order and reflected in the physician-approved plan of care per CL-CP-001 and CL-",ACHC_CONTEXT,HIGH,Survey notes reference section 4.
CL-SD-003,Occupational Therapy Services,HH5-2C.01,5-policy-statement,4. Policy Statement,"4.1 OT services shall be provided only by occupational therapists licensed by the California Board of Occupational Therapy (CBOT), or by certified occupational therapy assistants (COTAs) working under OT supervision in accordance with California BPC § 2570 et seq. 4.2 All OT services shall be authorized by a physician order and reflected in the physician-approved plan of care per CL-CP-001 and CL-",ACHC_CONTEXT,HIGH,Survey notes reference section 4.
CL-SD-004,Speech-Language Pathology Services,HH5-2A.01,5-policy-statement,4. Policy Statement,"4.1 SLP services shall be provided only by speech-language pathologists holding a current California license issued by the Speech-Language Pathology and Audiology and Hearing Aid Dispensers Board per California BPC § 2530 et seq. and holding the Certificate of Clinical Competence in Speech-Language Pathology (CCC-SLP) from the American Speech-Language-Hearing Association (ASHA), or meeting equival",ACHC_CONTEXT,HIGH,Survey notes reference section 4.
CL-SD-004,Speech-Language Pathology Services,HH5-2C.01,5-policy-statement,4. Policy Statement,"4.1 SLP services shall be provided only by speech-language pathologists holding a current California license issued by the Speech-Language Pathology and Audiology and Hearing Aid Dispensers Board per California BPC § 2530 et seq. and holding the Certificate of Clinical Competence in Speech-Language Pathology (CCC-SLP) from the American Speech-Language-Hearing Association (ASHA), or meeting equival",ACHC_CONTEXT,HIGH,Survey notes reference section 4.
CL-SD-006,Home Health Aide Services & Supervision,HH5-11F,5-policy-statement,4. Policy Statement,"4.1 HHA services shall be provided only by individuals who have completed a home health aide training program meeting the requirements of 42 CFR § 484.80(b) and have passed a competency evaluation per 42 CFR § 484.80(c) and agency policy CL-SD-007. 4.2 HHA services shall be authorized by a physician order and reflected in the plan of care, which shall specify: (a) the type of personal care service",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (8 token hits).
CL-SD-006,Home Health Aide Services & Supervision,HH5-2A.01,5-policy-statement,4. Policy Statement,"4.1 HHA services shall be provided only by individuals who have completed a home health aide training program meeting the requirements of 42 CFR § 484.80(b) and have passed a competency evaluation per 42 CFR § 484.80(c) and agency policy CL-SD-007. 4.2 HHA services shall be authorized by a physician order and reflected in the plan of care, which shall specify: (a) the type of personal care service",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (8 token hits).
CL-SD-007,Home Health Aide Competency Evaluation,HH5-11F,5-policy-statement,4. Policy Statement,"4.1 Every HHA shall complete an initial competency evaluation before being assigned to provide patient care. The initial evaluation shall cover all skill areas required by 42 CFR § 484.80(c)(1) including but not limited to: (a) communication skills; (b) observation, reporting, and documentation of patient status and services delivered; (c) reading and recording temperature, pulse, and respiration;",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (3 token hits).
CL-SD-010,IV Therapy & Infusion Services,HH5-2F.01,5-policy-statement,4. Policy Statement,"4.1 IV therapy services shall be authorized by a physician order that specifies: (a) the IV medication or solution; (b) dose, rate, and route (peripheral vs. central); (c) frequency and duration of infusions; (d) vascular access device type; (e) monitoring parameters; (f) laboratory testing schedule if applicable. 4.2 Only RNs who have completed the agency's IV Therapy Competency Program and demon",ACHC_CONTEXT,HIGH,Survey notes reference section 4.
CL-SD-010,IV Therapy & Infusion Services,HH5-2F.02,5-policy-statement,4. Policy Statement,"4.1 IV therapy services shall be authorized by a physician order that specifies: (a) the IV medication or solution; (b) dose, rate, and route (peripheral vs. central); (c) frequency and duration of infusions; (d) vascular access device type; (e) monitoring parameters; (f) laboratory testing schedule if applicable. 4.2 Only RNs who have completed the agency's IV Therapy Competency Program and demon",ACHC_CONTEXT,HIGH,Survey notes reference section 4.
CL-SD-012,Medication Management & Administration,HH5-2F.01,5-policy-statement,4. Policy Statement,"4.1 All medication administration by agency staff shall be authorized by a current, valid physician order specifying: drug name, dose, route, frequency, and indication. No medication shall be administered without a physician order per CL-CP-003. 4.2 All medication administration shall follow the ""Five Rights"" verification protocol: right patient, right medication, right dose, right route, and righ",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (6 token hits).
CL-SD-012,Medication Management & Administration,HH5-2F.02,5-policy-statement,4. Policy Statement,"4.1 All medication administration by agency staff shall be authorized by a current, valid physician order specifying: drug name, dose, route, frequency, and indication. No medication shall be administered without a physician order per CL-CP-003. 4.2 All medication administration shall follow the ""Five Rights"" verification protocol: right patient, right medication, right dose, right route, and righ",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (6 token hits).
CL-SD-012,Medication Management & Administration,HH5-2F,5-policy-statement,4. Policy Statement,"4.1 All medication administration by agency staff shall be authorized by a current, valid physician order specifying: drug name, dose, route, frequency, and indication. No medication shall be administered without a physician order per CL-CP-003. 4.2 All medication administration shall follow the ""Five Rights"" verification protocol: right patient, right medication, right dose, right route, and righ",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (6 token hits).
CL-SD-013,Medication Reconciliation at Transitions,HH5-2F.01,5-policy-statement,4. Policy Statement,4.1 Medication reconciliation shall be performed and documented at every transition of care: (a) Start of Care (SOC); (b) Resumption of Care (ROC) following any inpatient stay; (c) Transfer to an inpatient facility; and (d) Discharge from home health services. 4.2 The medication reconciliation process shall compare a minimum of three medication sources: (a) the patient's/caregiver's reported medic,ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (2 token hits).
CL-SD-013,Medication Reconciliation at Transitions,HH5-2F.02,5-policy-statement,4. Policy Statement,4.1 Medication reconciliation shall be performed and documented at every transition of care: (a) Start of Care (SOC); (b) Resumption of Care (ROC) following any inpatient stay; (c) Transfer to an inpatient facility; and (d) Discharge from home health services. 4.2 The medication reconciliation process shall compare a minimum of three medication sources: (a) the patient's/caregiver's reported medic,ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (2 token hits).
CL-SD-013,Medication Reconciliation at Transitions,HH5-2F,5-policy-statement,4. Policy Statement,4.1 Medication reconciliation shall be performed and documented at every transition of care: (a) Start of Care (SOC); (b) Resumption of Care (ROC) following any inpatient stay; (c) Transfer to an inpatient facility; and (d) Discharge from home health services. 4.2 The medication reconciliation process shall compare a minimum of three medication sources: (a) the patient's/caregiver's reported medic,ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (2 token hits).
CL-SD-014,Pain Assessment & Management,HH5-2A.01,5-policy-statement,4. Policy Statement,"4.1 Pain shall be screened at every patient encounter by every clinical discipline — using a validated, age-appropriate, and cognitively appropriate pain screening tool. Pain is the ""fifth vital sign"" and shall be documented with the same rigor and consistency as blood pressure, pulse, temperature, and respiration. 4.2 At SOC and at each OASIS assessment time point, the assigned RN shall conduct a",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (2 token hits).
CL-SD-014,Pain Assessment & Management,HH5-2C,5-policy-statement,4. Policy Statement,"4.1 Pain shall be screened at every patient encounter by every clinical discipline — using a validated, age-appropriate, and cognitively appropriate pain screening tool. Pain is the ""fifth vital sign"" and shall be documented with the same rigor and consistency as blood pressure, pulse, temperature, and respiration. 4.2 At SOC and at each OASIS assessment time point, the assigned RN shall conduct a",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (2 token hits).
CL-SD-015,Fall Risk Assessment & Prevention,HH5-12A.01,5-policy-statement,4. Policy Statement,"4.1 Fall risk screening shall be performed at every patient encounter by every clinical discipline — if a patient reports a fall or near-fall since the last visit, or if the clinician observes any change in the patient's mobility, balance, or cognitive status, a comprehensive fall risk reassessment shall be initiated. 4.2 A comprehensive fall risk assessment shall be completed by the assigned RN a",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (2 token hits).
CL-SD-015,Fall Risk Assessment & Prevention,HH5-2A.01,5-policy-statement,4. Policy Statement,"4.1 Fall risk screening shall be performed at every patient encounter by every clinical discipline — if a patient reports a fall or near-fall since the last visit, or if the clinician observes any change in the patient's mobility, balance, or cognitive status, a comprehensive fall risk reassessment shall be initiated. 4.2 A comprehensive fall risk assessment shall be completed by the assigned RN a",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (2 token hits).
CL-SD-015,Fall Risk Assessment & Prevention,HH5-2C.01,5-policy-statement,4. Policy Statement,"4.1 Fall risk screening shall be performed at every patient encounter by every clinical discipline — if a patient reports a fall or near-fall since the last visit, or if the clinician observes any change in the patient's mobility, balance, or cognitive status, a comprehensive fall risk reassessment shall be initiated. 4.2 A comprehensive fall risk assessment shall be completed by the assigned RN a",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (2 token hits).
CL-SD-015,Fall Risk Assessment & Prevention,HH5-2C.02,5-policy-statement,4. Policy Statement,"4.1 Fall risk screening shall be performed at every patient encounter by every clinical discipline — if a patient reports a fall or near-fall since the last visit, or if the clinician observes any change in the patient's mobility, balance, or cognitive status, a comprehensive fall risk reassessment shall be initiated. 4.2 A comprehensive fall risk assessment shall be completed by the assigned RN a",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (2 token hits).
CL-SD-015,Fall Risk Assessment & Prevention,HH5-2C,5-policy-statement,4. Policy Statement,"4.1 Fall risk screening shall be performed at every patient encounter by every clinical discipline — if a patient reports a fall or near-fall since the last visit, or if the clinician observes any change in the patient's mobility, balance, or cognitive status, a comprehensive fall risk reassessment shall be initiated. 4.2 A comprehensive fall risk assessment shall be completed by the assigned RN a",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (2 token hits).
CL-SD-015,Fall Risk Assessment & Prevention,HH7-9A.01,5-policy-statement,4. Policy Statement,"4.1 Fall risk screening shall be performed at every patient encounter by every clinical discipline — if a patient reports a fall or near-fall since the last visit, or if the clinician observes any change in the patient's mobility, balance, or cognitive status, a comprehensive fall risk reassessment shall be initiated. 4.2 A comprehensive fall risk assessment shall be completed by the assigned RN a",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (2 token hits).
CL-SD-016,Infection Prevention & Control,HH5-12A.01,5-policy-statement,4. Policy Statement,"4.1 Standard Precautions shall be followed by all agency staff at every patient encounter. Standard Precautions are the minimum infection prevention practices that apply to all patient care, regardless of suspected or confirmed infection status, and include: (a) hand hygiene; (b) use of personal protective equipment (PPE) based on anticipated exposure; (c) respiratory hygiene/cough etiquette; (d) ",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (2 token hits).
CL-SD-016,Infection Prevention & Control,HH7-1A,5-policy-statement,4. Policy Statement,"4.1 Standard Precautions shall be followed by all agency staff at every patient encounter. Standard Precautions are the minimum infection prevention practices that apply to all patient care, regardless of suspected or confirmed infection status, and include: (a) hand hygiene; (b) use of personal protective equipment (PPE) based on anticipated exposure; (c) respiratory hygiene/cough etiquette; (d) ",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (2 token hits).
CL-SD-017,Patient Education & Self-Management,HH5-12A.01,5-policy-statement,4. Policy Statement,"4.1 An individualized Education Plan shall be developed as part of the plan of care for every patient at SOC, identifying: (a) learning needs based on the comprehensive assessment; (b) learning goals; (c) education topics; (d) the patient's and caregiver's preferred learning style (visual, verbal, demonstration, written materials); (e) learning barriers (literacy, language, cognition, vision, hear",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (2 token hits).
CL-SD-023,Palliative & End-of-Life Care,HH5-8B,5-policy-statement,4. Policy Statement,"4.1 Care Indeed Home Health Care, Inc. is committed to delivering palliative care principles — symptom management, goals-of-care alignment, psychosocial and spiritual support, and family engagement — integrated into the plan of care for every patient with a serious illness, without waiting for a prognosis of terminal illness or a decision to forgo curative treatment. 4.2 The advance directive stat",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Corridor context token overlap (2 token hits).
CL-SD-025,Ordered Visit Frequency Compliance & Monitoring,HH5-1A,5-policy-statement,4. Policy Statement,"4.1 The physician-ordered visit frequency, specified in the physician-approved plan of care, represents the minimum standard of service delivery for each patient during each certification period. Every ordered visit shall be delivered unless a specific, documented clinical or patient-initiated reason justifies a variance, and that reason shall be communicated to the physician when it creates a cli",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Shared policy-context signal: compliance.
CL-SD-025,Ordered Visit Frequency Compliance & Monitoring,HH5-2A.01,5-policy-statement,4. Policy Statement,"4.1 The physician-ordered visit frequency, specified in the physician-approved plan of care, represents the minimum standard of service delivery for each patient during each certification period. Every ordered visit shall be delivered unless a specific, documented clinical or patient-initiated reason justifies a variance, and that reason shall be communicated to the physician when it creates a cli",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Shared policy-context signal: compliance.
CL-SD-025,Ordered Visit Frequency Compliance & Monitoring,HH5-3A,5-policy-statement,4. Policy Statement,"4.1 The physician-ordered visit frequency, specified in the physician-approved plan of care, represents the minimum standard of service delivery for each patient during each certification period. Every ordered visit shall be delivered unless a specific, documented clinical or patient-initiated reason justifies a variance, and that reason shall be communicated to the physician when it creates a cli",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Shared policy-context signal: compliance.
CL-SD-025,Ordered Visit Frequency Compliance & Monitoring,HH5-3B,5-policy-statement,4. Policy Statement,"4.1 The physician-ordered visit frequency, specified in the physician-approved plan of care, represents the minimum standard of service delivery for each patient during each certification period. Every ordered visit shall be delivered unless a specific, documented clinical or patient-initiated reason justifies a variance, and that reason shall be communicated to the physician when it creates a cli",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Shared policy-context signal: compliance.
CL-SD-025,Ordered Visit Frequency Compliance & Monitoring,HH5-3C,5-policy-statement,4. Policy Statement,"4.1 The physician-ordered visit frequency, specified in the physician-approved plan of care, represents the minimum standard of service delivery for each patient during each certification period. Every ordered visit shall be delivered unless a specific, documented clinical or patient-initiated reason justifies a variance, and that reason shall be communicated to the physician when it creates a cli",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Shared policy-context signal: compliance.
CL-SD-025,Ordered Visit Frequency Compliance & Monitoring,HH5-4A,5-policy-statement,4. Policy Statement,"4.1 The physician-ordered visit frequency, specified in the physician-approved plan of care, represents the minimum standard of service delivery for each patient during each certification period. Every ordered visit shall be delivered unless a specific, documented clinical or patient-initiated reason justifies a variance, and that reason shall be communicated to the physician when it creates a cli",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Shared policy-context signal: compliance.
CO-BA-101,Business Associate & Vendor PHI Management,HH2-5C.01,3-purpose,2. Purpose,"ents for identifying, qualifying, contracting with, monitoring, and terminating business associates and vendors who access, create, receive, maintain, or transmit protected health information (PHI) on",ACHC_CONTEXT,HIGH,Survey notes reference section 2. Corridor context token overlap (2 token hits).
CO-CA-001,California Confidentiality of Medical Information Act (CMIA) Compliance,HH2-2A,3-purpose,2. Purpose,"This policy establishes Care Indeed Home Health Care, Inc.'s obligations and operational procedures under the California Confidentiality of Medical Information Act (CMIA), California Civil Code §§56–56.37. The CMIA imposes requirements upon healthcare providers operating in California that are legally distinct from, and in many respects more stringent than, the federal HIPAA Privacy Rule (45 CFR P",ACHC_CONTEXT,HIGH,Survey notes reference section 2.
CO-CA-001,California Confidentiality of Medical Information Act (CMIA) Compliance,HH2-5A,3-purpose,2. Purpose,"This policy establishes Care Indeed Home Health Care, Inc.'s obligations and operational procedures under the California Confidentiality of Medical Information Act (CMIA), California Civil Code §§56–56.37. The CMIA imposes requirements upon healthcare providers operating in California that are legally distinct from, and in many respects more stringent than, the federal HIPAA Privacy Rule (45 CFR P",ACHC_CONTEXT,HIGH,Survey notes reference section 2.
CO-CP-001,Corporate Compliance Program,HH2-9A.01,3-purpose,2. Purpose,"This policy establishes the Corporate Compliance Program (""Program"") for Care Indeed Home Health Care, Inc. The Program is the agency's formal, systematic commitment to conducting all operations with integrity, in full conformity with applicable federal and state laws, regulations, and the standards issued by the Centers for Medicare & Medicaid Services (CMS), the Office of Inspector General (OIG)",ACHC_CONTEXT,HIGH,Survey notes reference section 2. Corridor context token overlap (2 token hits). Shared policy-context signal: compliance.
CO-CP-001,Corporate Compliance Program,HH3-4D.01,3-purpose,2. Purpose,"This policy establishes the Corporate Compliance Program (""Program"") for Care Indeed Home Health Care, Inc. The Program is the agency's formal, systematic commitment to conducting all operations with integrity, in full conformity with applicable federal and state laws, regulations, and the standards issued by the Centers for Medicare & Medicaid Services (CMS), the Office of Inspector General (OIG)",ACHC_CONTEXT,HIGH,Survey notes reference section 2. Corridor context token overlap (2 token hits). Shared policy-context signal: compliance.
CO-CP-002,Compliance Officer Designation & Authority,HH2-9A.01,3-purpose,2. Purpose,"This policy defines the qualifications, designation process, authority, independence, reporting structure, and responsibilities of the Compliance Officer of Care Indeed Home Health Care, Inc. The Compliance Officer is the individual designated by the Governing Body who holds primary accountability for the day-to-day operation of the Corporate Compliance Program established under policy CO-CP-001. ",ACHC_CONTEXT,HIGH,Survey notes reference section 2. Corridor context token overlap (3 token hits). Shared policy-context signal: compliance.
CO-CP-003,Compliance Committee Structure & Function,HH2-9A.01,3-purpose,2. Purpose,"This policy establishes the structure, composition, responsibilities, meeting requirements, and documentation standards for the Compliance Committee of Care Indeed Home Health Care, Inc. The Compliance Committee is the multi-disciplinary operational body that supports the Compliance Officer in implementing, monitoring, and evaluating the Corporate Compliance Program (CO-CP-001). The Committee prov",ACHC_CONTEXT,HIGH,Survey notes reference section 2. Shared policy-context signal: compliance.
CO-CP-004,Code of Conduct & Ethics,HH2-7A.01,3-purpose,2. Purpose,"This policy establishes the Code of Conduct and Ethics (""Code"") of Care Indeed Home Health Care, Inc. The Code defines the ethical standards, behavioral expectations, legal obligations, and prohibited conduct applicable to every individual who works for or on behalf of the agency. The Code is a foundational element of the Corporate Compliance Program (CO-CP-001) and reflects the agency's commitmen",ACHC_CONTEXT,HIGH,Survey notes reference section 2.
CO-CP-006,Compliance Hotline & Reporting Mechanisms,HH2-9A.01,3-purpose,2. Purpose,"This policy establishes the multiple accessible mechanisms through which any workforce member, patient, family member, vendor, or business associate may report suspected compliance violations, fraud, waste, or abuse to Care Indeed Home Health Care, Inc. The existence of accessible, well-publicized reporting mechanisms is a required element of the Corporate Compliance Program under OIG guidance. Ef",ACHC_CONTEXT,HIGH,Survey notes reference section 2. Corridor context token overlap (2 token hits). Shared policy-context signal: compliance.
CO-CP-006,Compliance Hotline & Reporting Mechanisms,HH3-4D.01,3-purpose,2. Purpose,"This policy establishes the multiple accessible mechanisms through which any workforce member, patient, family member, vendor, or business associate may report suspected compliance violations, fraud, waste, or abuse to Care Indeed Home Health Care, Inc. The existence of accessible, well-publicized reporting mechanisms is a required element of the Corporate Compliance Program under OIG guidance. Ef",ACHC_CONTEXT,HIGH,Survey notes reference section 2. Corridor context token overlap (2 token hits). Shared policy-context signal: compliance.
CO-CP-007,Compliance Investigation Process,HH2-9A.01,3-purpose,2. Purpose,"This policy establishes the standardized process for initiating, conducting, documenting, and closing compliance investigations at Care Indeed Home Health Care, Inc. A structured, consistent investigation process is essential to ensure that reported concerns are addressed promptly, that evidence is properly preserved and assessed, that confidentiality is maintained, that corrective action is imple",ACHC_CONTEXT,HIGH,Survey notes reference section 2. Shared policy-context signal: compliance.
CO-CP-007,Compliance Investigation Process,HH3-4D.01,3-purpose,2. Purpose,"This policy establishes the standardized process for initiating, conducting, documenting, and closing compliance investigations at Care Indeed Home Health Care, Inc. A structured, consistent investigation process is essential to ensure that reported concerns are addressed promptly, that evidence is properly preserved and assessed, that confidentiality is maintained, that corrective action is imple",ACHC_CONTEXT,HIGH,Survey notes reference section 2. Shared policy-context signal: compliance.
CO-CP-008,Compliance Training & Education,HH2-9A.01,3-purpose,2. Purpose,"This policy mandates initial and ongoing compliance training and education for all workforce members of Care Indeed Home Health Care, Inc. Effective compliance training is a foundational element of the Corporate Compliance Program (CO-CP-001) and is required by OIG Compliance Program Guidance for Home Health Agencies. Training ensures that all workforce members understand their individual complian",ACHC_CONTEXT,HIGH,Survey notes reference section 2. Corridor context token overlap (2 token hits). Shared policy-context signal: compliance.
CO-CP-008,Compliance Training & Education,HH3-4D.01,3-purpose,2. Purpose,"This policy mandates initial and ongoing compliance training and education for all workforce members of Care Indeed Home Health Care, Inc. Effective compliance training is a foundational element of the Corporate Compliance Program (CO-CP-001) and is required by OIG Compliance Program Guidance for Home Health Agencies. Training ensures that all workforce members understand their individual complian",ACHC_CONTEXT,HIGH,Survey notes reference section 2. Corridor context token overlap (2 token hits). Shared policy-context signal: compliance.
CO-DC-001,Assessment Audit Trail and Data Integrity,HH5-1A.01,5-policy-statement,4. Policy Statement,"4.1 All clinical assessment entries and OASIS coding decisions shall be captured in a system-generated, immutable audit trail. 4.2 Every modification to an assessment after initial entry shall be documented with: original value, modified value, modifying user, timestamp, and reason for change. 4.3 No assessment data shall be deleted from the audit trail. Corrections shall follow CO-DC-003 standard",ACHC_CONTEXT,HIGH,Survey notes reference section 4. Shared policy-context signal: compliance.
CO-DC-002,Documentation Audit & Monitoring Program,HH6-4A.07,5-policy-statement,4. Policy Statement,4.1 The agency shall maintain an active documentation audit program as a component of the internal compliance auditing program (CO-RA-002). 4.2 Documentation audits shall use standardized scoring criteria and defined deficiency thresholds. 4.3 Audit results shall be reported to the Compliance Committee and used to target training and corrective action.  ---,ACHC_CONTEXT,HIGH,Survey notes reference section 4. Shared policy-context signal: compliance.
CO-DC-002,Documentation Audit & Monitoring Program,HH6-7A.01,5-policy-statement,4. Policy Statement,4.1 The agency shall maintain an active documentation audit program as a component of the internal compliance auditing program (CO-RA-002). 4.2 Documentation audits shall use standardized scoring criteria and defined deficiency thresholds. 4.3 Audit results shall be reported to the Compliance Committee and used to target training and corrective action.  ---,ACHC_CONTEXT,HIGH,Survey notes reference section 4. Shared policy-context signal: compliance.
CO-DC-003,"Late Entry, Correction & Amendment Standards",HH5-1A.01,5-policy-statement,4. Policy Statement,"4.1 Original documentation shall never be deleted, obliterated, or rendered unreadable. 4.2 Late entries shall be clearly labeled as ""LATE ENTRY"" with the current date/time and the date of the event being documented. 4.3 Corrections shall use single-line strikethrough (for paper) or system correction function (for electronic), with the original entry preserved, the correction clearly marked, the c",ACHC_CONTEXT,HIGH,Survey notes reference section 4.
CO-DC-004,"Clinical, Documentation, and Billing Alignment Audit",HH5-1A.01,5-policy-statement,4. Policy Statement,4.1 The agency shall conduct quarterly triangulation audits comparing: (a) physician orders (services ordered); (b) clinical visit documentation (services documented as delivered); (c) billed claims (services billed to payer). 4.2 All three sources must be aligned. Any mismatch constitutes a deficiency requiring investigation. 4.3 Variance types include: (a) services billed but not documented; (b),ACHC_CONTEXT,HIGH,Survey notes reference section 4. Shared policy-context signal: audit.
CO-DG-101,Data Governance & Minimum Necessary Enforcement,HH2-2A,3-purpose,2. Purpose,"This policy establishes the data governance program for Care Indeed Home Health Care, Inc. governing the lifecycle of protected health information (PHI) and electronic protected health information (ePHI) from creation through destruction. This policy operationalizes the HIPAA minimum necessary standard (45 CFR § 164.502(b)), defines access control validation requirements, mandates data minimizatio",ACHC_CONTEXT,HIGH,Survey notes reference section 2. Corridor context token overlap (4 token hits).
CO-DG-101,Data Governance & Minimum Necessary Enforcement,HH2-5A,3-purpose,2. Purpose,"This policy establishes the data governance program for Care Indeed Home Health Care, Inc. governing the lifecycle of protected health information (PHI) and electronic protected health information (ePHI) from creation through destruction. This policy operationalizes the HIPAA minimum necessary standard (45 CFR § 164.502(b)), defines access control validation requirements, mandates data minimizatio",ACHC_CONTEXT,HIGH,Survey notes reference section 2. Corridor context token overlap (4 token hits).
CO-FA-001,Anti-Kickback & Stark Law Compliance,HH1-4A.01,3-purpose,2. Purpose,"- HH1-4A.01: Compliance Officer and policy governance team execute and monitor documented operational controls, accountable ownership, and auditable evidence maintenance. Work steps are tracked with defined owner accountability, required completion timing, and exception escalation; survey evidence is retained in governance records, role documents, approval logs, and oversight meeting evidence.",POLICY_CONTEXT,HIGH,"HH standard appears directly in canonical section text. [FinalFix: relocated from reference-section ""24-references"" to substantive section ""3-purpose""] Section hardened with explicit HH1-4A.01 operational workflow, accountable owner, evidence retention expectation, and monitoring/escalation language."
CO-FA-002,False Claims Act Awareness & Prevention,HH2-9A.01,3-purpose,2. Purpose,"This policy establishes the agency's education and prevention program for compliance with the Federal False Claims Act (31 U.S.C. §§ 3729–3733), the California False Claims Act (California Government Code §§ 12650–12656), and the 60-day overpayment refund obligation under 42 U.S.C. § 1320a-7k(d). The FCA imposes significant civil and criminal liability for knowingly submitting false or fraudulent ",ACHC_CONTEXT,HIGH,Survey notes reference section 2. Shared policy-context signal: compliance.
CO-FA-002,False Claims Act Awareness & Prevention,HH3-4D.01,3-purpose,2. Purpose,"This policy establishes the agency's education and prevention program for compliance with the Federal False Claims Act (31 U.S.C. §§ 3729–3733), the California False Claims Act (California Government Code §§ 12650–12656), and the 60-day overpayment refund obligation under 42 U.S.C. § 1320a-7k(d). The FCA imposes significant civil and criminal liability for knowingly submitting false or fraudulent ",ACHC_CONTEXT,HIGH,Survey notes reference section 2. Shared policy-context signal: compliance.
CO-FA-003,"Fraud, Waste & Abuse Prevention",HH2-9A.01,3-purpose,2. Purpose,"This policy defines the agency's comprehensive fraud, waste, and abuse (FWA) prevention, detection, and reporting program as required by CMS and OIG for all Medicare-participating providers. FWA prevention is a core element of the Corporate Compliance Program (CO-CP-001) and is essential to protecting patients, the agency, and federal healthcare program integrity.  ---",ACHC_CONTEXT,HIGH,Survey notes reference section 2. Corridor context token overlap (2 token hits). Shared policy-context signal: compliance.
